id,name,batch,type,address,publish,age,location
2-50,周原遗址,第二批,古遗址,陕西省扶风县、歧山县,文物保护单位,西周,"107.870004,34.480722"
2-51,铜录山古铜矿遗址,第二批,古遗址,湖北省大冶县,文物保护单位,周至汉,"114.341861,30.546498"
2-52,丸都山故城,第二批,古遗址,吉林省集安县,文物保护单位,高句丽（公元前37－－公元668年）,"126.146539,41.159070"
2-53,湖田古瓷窑址,第二批,古遗址,江西省景德镇,文物保护单位,五代至明,"117.253406,29.283612"
2-54,金上京会宁府遗址,第二批,古遗址,黑龙江省阿城县,文物保护单位,金,"126.650994,45.767558"
2-55,明中都皇故城及皇陵石刻,第二批,古遗址,安徽省凤阳县,文物保护单位,明,"117.547423,32.870868"
2-56,司马迁墓和祠,第二批,古墓葬,陕西省韩城县,文物保护单位,西汉至宋,"110.442847,35.476788"
2-57,杨粲墓,第二批,古墓葬,贵州省遵义市,文物保护单位,宋,"106.927389,27.725654"
2-58,宋陵,第二批,古墓葬,河南省巩县,文物保护单位,北宋,"113.560209,35.080168"
2-59,李时珍墓,第二批,古墓葬,湖北省蕲春县,文物保护单位,明,"115.356121,30.045485"
2-60,郑成功墓,第二批,古墓葬,福建省南安县,文物保护单位,清,"119.545351,25.480044"
2-61,清昭陵,第二批,古墓葬,辽宁省沈阳市,文物保护单位,清,"123.427152,41.855721"
2-62,成吉思汗陵,第二批,古墓葬,内蒙古自治区伊金霍洛旗,文物保护单位,1954年迁建,"109.790586,39.368739"
3-1,洪秀全故居,第三批,革命遗址及革命纪念建筑物,广东省花县,文物保护单位,清代中期,"113.266530,23.132191"
3-2,林则徐墓,第三批,革命遗址及革命纪念建筑物,福建省福州市,文物保护单位,1826年,"119.278862,26.118671"
3-3,堂子街太平天国壁画,第三批,革命遗址及革命纪念建筑物,江苏省南京市,文物保护单位,1853－1864年,"118.768767,32.039475"
3-4,大沽口炮台,第三批,革命遗址及革命纪念建筑物,天津市塘沽区,文物保护单位,1858年,"117.710525,38.979462"
3-5,太平天国侍王府,第三批,革命遗址及革命纪念建筑物,浙江省金华市,文物保护单位,1861年,"119.664811,29.102150"
3-6,望海楼教堂,第三批,革命遗址及革命纪念建筑物,天津市河北区,文物保护单位,1869－1904年,"117.195143,39.147766"
3-7,黄兴故居、墓,第三批,革命遗址及革命纪念建筑物,湖南省长沙县长沙市,文物保护单位,1874年、1917年,"113.104262,28.117083"
3-8,绍兴鲁迅故居,第三批,革命遗址及革命纪念建筑物,浙江省绍兴市,文物保护单位,1881－1898年,"120.584353,29.992656"
3-9,刘公岛甲午战争纪念地,第三批,革命遗址及革命纪念建筑物,山东省威海市,文物保护单位,1888－1895年,"122.187377,37.500168"
3-10,李大钊故居,第三批,革命遗址及革命纪念建筑物,河北省乐亭县,文物保护单位,1889年,"119.085534,39.387007"
3-11,孙中山故居,第三批,革命遗址及革命纪念建筑物,广东省中山市,文物保护单位,1892年,"113.529106,22.442491"
3-12,朱德故居,第三批,革命遗址及革命纪念建筑物,四川省仪陇县,文物保护单位,1895－1907年,"106.608810,31.459797"
3-13,茅盾故居,第三批,革命遗址及革命纪念建筑物,浙江省桐乡县,文物保护单位,1896－1910年,"120.494165,30.741417"
3-14,周恩来故居,第三批,革命遗址及革命纪念建筑物,江苏省淮安市,文物保护单位,1898－1910年,"119.142169,33.506531"
3-15,刘少奇故居,第三批,革命遗址及革命纪念建筑物,湖南省宁乡县,文物保护单位,1898－1916年,"112.553625,28.249986"
3-16,任弼时故居,第三批,革命遗址及革命纪念建筑物,湖南省汩罗市,文物保护单位,1904－1915年,"112.983810,28.112444"
3-17,秋瑾故居,第三批,革命遗址及革命纪念建筑物,浙江省绍兴市,文物保护单位,1907年,"120.579525,29.987827"
3-18,云南陆军讲武堂旧址,第三批,革命遗址及革命纪念建筑物,云南省昆明市,文物保护单位,1909－1928年,"102.700573,25.047832"
3-19,辛亥秋保路死事纪念碑,第三批,革命遗址及革命纪念建筑物,四川省成都市,文物保护单位,1913年,"104.056758,30.658379"
3-20,国民党“一大”旧址（包括革命广场）,第三批,革命遗址及革命纪念建筑物,广东省广州市,文物保护单位,1924年,"113.277728,23.123765"
3-21,黄埔军校旧址,第三批,革命遗址及革命纪念建筑物,广东省广州市,文物保护单位,1924－1927年,"113.424677,23.086531"
3-22,中华全国总工会旧址,第三批,革命遗址及革命纪念建筑物,广东省广州市,文物保护单位,1925－1927年,"113.277861,23.119294"
3-23,北伐汀泗桥战役遗址,第三批,革命遗址及革命纪念建筑物,湖北省咸宁市,文物保护单位,1926年,"114.168595,29.817755"
3-24,红安七里坪革命旧址,第三批,革命遗址及革命纪念建筑物,湖北省红安县,文物保护单位,1927－1934年,"114.619950,31.481811"
3-25,龙华革命烈士纪念地,第三批,革命遗址及革命纪念建筑物,上海市徐汇区,文物保护单位,1927－1937年,"121.452303,31.177581"
3-26,雨花台烈士陵园,第三批,革命遗址及革命纪念建筑物,江苏省南京市,文物保护单位,1927－1949年,"118.779111,32.003955"
3-27,平江起义旧址,第三批,革命遗址及革命纪念建筑物,湖南省平江县,文物保护单位,1928年,"113.599110,28.695649"
3-28,中国工农红军第七军、第八军军部旧址,第三批,革命遗址及革命纪念建筑物,广西壮族自治区百色市、龙州县,文物保护单位,1929－1930年,"106.618201,23.902333"
3-29,长汀革命旧址,第三批,革命遗址及革命纪念建筑物,福建省长汀县,文物保护单位,1929－1933年,"116.362949,25.832531"
3-30,湘鄂西革命根据地旧址,第三批,革命遗址及革命纪念建筑物,湖北省洪湖市、监利县,文物保护单位,1930－1932年,"113.194623,29.966392"
3-31,宁都起义指挥部旧址,第三批,革命遗址及革命纪念建筑物,江西省宁都县,文物保护单位,1931年,"116.013621,26.470996"
3-32,鄂豫皖革命根据地旧址,第三批,革命遗址及革命纪念建筑物,河南省新县,文物保护单位,1931年,"114.879239,31.643918"
3-33,红四方面军总指挥部旧址,第三批,革命遗址及革命纪念建筑物,四川省通江县,文物保护单位,1932－1935年,"107.245033,31.911705"
3-34,平顶山惨案遗址,第三批,革命遗址及革命纪念建筑物,辽宁省抚顺市,文物保护单位,1932年,"123.926839,41.833074"
3-35,瓦窑堡革命旧址,第三批,革命遗址及革命纪念建筑物,陕西省子长县,文物保护单位,1935年,"109.670693,37.135566"
3-36,八路军西安办事处旧址,第三批,革命遗址及革命纪念建筑物,陕西省西安市,文物保护单位,1937－1946年,"108.955619,34.273194"
3-37,中共中央中原局旧址,第三批,革命遗址及革命纪念建筑物,河南省确山县,文物保护单位,1938－1939年,"114.026430,32.802065"
3-38,陈嘉庚墓,第三批,革命遗址及革命纪念建筑物,福建省厦门市,文物保护单位,1953年,"118.107496,24.565113"
3-39,冯玉祥墓,第三批,革命遗址及革命纪念建筑物,山东省泰安市,文物保护单位,1953年,"117.087614,36.200252"
3-40,郭沫若故居,第三批,革命遗址及革命纪念建筑物,北京市西城区,文物保护单位,1963－1978年,"116.389486,39.934692"
3-41,聂耳墓,第三批,革命遗址及革命纪念建筑物,云南省昆明市,文物保护单位,1980年,"102.832891,24.880095"
3-42,孔望山摩崖造像,第三批,石窟寺,江苏省连云港市,文物保护单位,东汉,"119.170346,34.565514"
3-43,北石窟寺,第三批,石窟寺,甘肃省西峰市,文物保护单位,北魏至宋,"107.536350,35.613233"
3-44,南石窟寺,第三批,石窟寺,甘肃省泾川县,文物保护单位,北魏至唐,"107.453537,35.366269"
3-45,万佛堂石窟,第三批,石窟寺,辽宁省义县,文物保护单位,北魏,"121.159294,41.577353"
3-46,驼山石窟,第三批,石窟寺,山东省青州市,文物保护单位,北周至唐,"118.437664,36.648579"
3-47,南龛摩崖造像,第三批,石窟寺,四川省巴中县,文物保护单位,隋至宋,"103.538810,29.765844"
3-48,千佛崖造像（包括龙虎塔、九顶塔）,第三批,石窟寺,山东省济南市历城区,文物保护单位,唐至明,"117.134101,36.452570"
3-49,大佛寺石窟,第三批,石窟寺,陕西省彬县,文物保护单位,唐,"107.997242,35.072768"
3-50,卧佛院摩崖造像,第三批,石窟寺,四川省安岳县,文物保护单位,唐,"105.344050,30.087408"
3-51,钟山石窟,第三批,石窟寺,陕西省子长县,文物保护单位,北宋,"109.527986,37.174126"
3-52,通天岩石窟,第三批,石窟寺,江西省赣州市,文物保护单位,宋至明,"114.905016,25.921331"
3-53,安丰塘（芍陂）,第三批,古建筑及历史纪念建筑物,安徽省寿县,文物保护单位,春秋,"116.680858,32.324416"
3-54,灵渠,第三批,古建筑及历史纪念建筑物,广西壮族自治区兴安县,文物保护单位,秦,"110.479633,25.570365"
3-55,它山堰,第三批,古建筑及历史纪念建筑物,浙江省鄞县,文物保护单位,唐,"121.352210,29.767571"
3-56,木兰陂,第三批,古建筑及历史纪念建筑物,福建省莆田县,文物保护单位,北宋,"118.981633,25.407018"
3-57,燊海井,第三批,古建筑及历史纪念建筑物,四川省自贡市,文物保护单位,清,"104.787940,29.374427"
3-58,金山岭长城,第三批,古建筑及历史纪念建筑物,河北省滦平县,文物保护单位,明,"117.233702,40.702468"
3-59,南京城墙,第三批,古建筑及历史纪念建筑物,江苏省南京市,文物保护单位,明,"118.792938,32.008228"
3-60,平遥城墙,第三批,古建筑及历史纪念建筑物,山西省平遥县,文物保护单位,明,"112.187467,37.199050"
3-61,崇武城墙,第三批,古建筑及历史纪念建筑物,福建省惠安县,文物保护单位,明,"118.933418,24.872780"
3-62,兴城城墙,第三批,古建筑及历史纪念建筑物,辽宁省兴城市,文物保护单位,明至清,"120.717484,40.623502"
3-63,正阳门,第三批,古建筑及历史纪念建筑物,北京市,文物保护单位,明至清,"116.398021,39.900505"
3-64,清远楼,第三批,古建筑及历史纪念建筑物,河北省张家口市宣化区,文物保护单位,明,"115.062631,40.614195"
3-65,光岳楼,第三批,古建筑及历史纪念建筑物,山东省聊城市,文物保护单位,明,"115.969829,36.444188"
3-66,岳阳楼,第三批,古建筑及历史纪念建筑物,湖南省岳阳市,文物保护单位,清,"113.129702,29.371903"
3-67,观音桥,第三批,古建筑及历史纪念建筑物,江西省星子县,文物保护单位,宋,"116.014314,29.512618"
3-68,洛阳桥,第三批,古建筑及历史纪念建筑物,福建省泉州市,文物保护单位,宋至明,"118.679829,24.950328"
3-69,广济桥,第三批,古建筑及历史纪念建筑物,广东省潮州市,文物保护单位,宋至明,"116.652732,23.662858"
3-70,古纤道,第三批,古建筑及历史纪念建筑物,浙江省绍兴市,文物保护单位,明至清,"120.622412,30.112700"
3-71,直隶总督署,第三批,古建筑及历史纪念建筑物,河北省保定市,文物保护单位,清,"115.496970,38.859101"
3-72,卓克基土司官寨,第三批,古建筑及历史纪念建筑物,四川省马尔康县,文物保护单位,清,"102.292193,31.865524"
3-73,大屯土司庄园,第三批,古建筑及历史纪念建筑物,贵州省毕节县,文物保护单位,清至民国,"105.752806,27.661223"
3-74,白鹿书院,第三批,古建筑及历史纪念建筑物,江西省九江市,文物保护单位,清,"116.001930,29.705077"
3-75,岳麓书院,第三批,古建筑及历史纪念建筑物,湖南省长沙市,文物保护单位,清,"112.955295,28.193112"
3-76,西秦会馆,第三批,古建筑及历史纪念建筑物,四川省自贡市,文物保护单位,清,"104.777885,29.336176"
3-77,聊城山陕会馆,第三批,古建筑及历史纪念建筑物,山东省聊城市,文物保护单位,清,"115.980506,36.438743"
3-78,社旗山陕会馆,第三批,古建筑及历史纪念建筑物,河南省社旗县,文物保护单位,清,"112.945804,33.055683"
3-79,胡庆余堂,第三批,古建筑及历史纪念建筑物,浙江省杭州市,文物保护单位,清,"120.166398,30.162039"
3-80,太庙,第三批,古建筑及历史纪念建筑物,北京市,文物保护单位,明至清,"116.407526,39.904030"
3-81,社稷坛,第三批,古建筑及历史纪念建筑物,北京市,文物保护单位,明至清,"116.407526,39.904030"
3-82,北京孔庙,第三批,古建筑及历史纪念建筑物,北京市东城区,文物保护单位,元至清,"116.414620,39.946444"
3-83,孟庙及孟府,第三批,古建筑及历史纪念建筑物,山东省邹县,文物保护单位,明至清,"116.972887,35.389899"
3-84,龙川胡氏宗祠,第三批,古建筑及历史纪念建筑物,安徽省绩溪县,文物保护单位,明至清,"118.667032,30.092546"
3-85,陈家祠堂,第三批,古建筑及历史纪念建筑物,广东省广州市,文物保护单位,清,"113.266489,23.223057"
3-86,泰宁尚书第,第三批,古建筑及历史纪念建筑物,福建省泰宁县,文物保护单位,明,"117.177544,26.898428"
3-87,丁村民宅,第三批,古建筑及历史纪念建筑物,山西省襄汾县,文物保护单位,明至清,"111.425396,35.835052"
3-88,潜口民宅,第三批,古建筑及历史纪念建筑物,安徽省歙县,文物保护单位,明,"118.302527,29.863469"
3-89,东阳卢宅,第三批,古建筑及历史纪念建筑物,浙江省东阳县,文物保护单位,明至清,"120.203540,29.287870"
3-90,祥集弄民宅,第三批,古建筑及历史纪念建筑物,江西省景德镇市,文物保护单位,明,"117.205414,29.293286"
3-91,崇礼住宅,第三批,古建筑及历史纪念建筑物,北京市东城区（东四六条6—365号四合院）,文物保护单位,清,"116.419483,39.930388"
3-92,牟氏庄园,第三批,古建筑及历史纪念建筑物,山东省栖霞县,文物保护单位,清至民国,"120.834070,37.319151"
3-93,寄畅园,第三批,古建筑及历史纪念建筑物,江苏省无锡市,文物保护单位,明至清,"120.271650,31.580031"
3-94,环秀山庄,第三批,古建筑及历史纪念建筑物,江苏省苏州市,文物保护单位,明至清,"120.613446,31.310972"
3-95,十笏园,第三批,古建筑及历史纪念建筑物,山东省潍坊市,文物保护单位,明至清,"119.105706,36.714740"
3-96,罗布林卡,第三批,古建筑及历史纪念建筑物,西藏自治区拉萨市,文物保护单位,清,"91.092456,29.651564"
3-97,何园,第三批,古建筑及历史纪念建筑物,江苏省扬州市,文物保护单位,清,"119.329455,33.240808"
3-98,个园,第三批,古建筑及历史纪念建筑物,江苏省扬州市,文物保护单位,清,"119.443762,32.399009"
